21.984026	0.000000	1.000000	1.000000
23.481468	0.000000	1.000000	1.000000
25.088095	0.000000	1.000000	1.000000
26.805126	0.000000	1.000000	1.000000
28.630794	0.000000	1.000000	1.000000
30.559263	0.000000	1.000000	1.000000
32.579383	0.000000	1.000000	1.000000
34.673333	0.000000	1.000000	1.000000
36.815279	0.000000	1.000000	1.000000
38.970252	0.000000	1.000000	1.000000
41.093534	0.000000	1.000000	1.000000
43.130909	0.000000	1.000000	1.000000
45.020150	0.000000	1.000000	1.000000
46.694017	0.000000	1.000000	1.000000
48.084823	0.000000	1.000000	1.000000
49.130249	0.000000	1.000000	1.000000
49.779679	0.000000	1.000000	1.000000
50.000000	0.000000	1.000000	1.000000
